,text,tag,author,from_book
129,问帘底纤纤，甚时重见？,古词,纳兰性德,《纳兰词》
130,碧落知何许 惆怅彩云飞 不见合欢花 空倚相思树,古词,纳兰性德,《纳兰词》
131,浪淘沙·闷自剔残灯,古词,纳兰性德,《纳兰词》
132,临江仙,古词,纳兰性德,《纳兰词》
133,酒醒香销愁不胜，如何更向落花行。去年高摘斗径盈，,古词,纳兰性德,《纳兰词》
134,画屏无睡，雨点惊风碎。贪话零星兰焰坠，闲了半床红被。,古词,纳兰性德,《纳兰词》
135,如梦令 泛舟,古词,佚名,《意林》
136,踏遍关山，倚断栏杆，无君影。,古词,桐华,《云中歌》
137,何处望神州？满眼风光北固楼。千古兴亡多少事？悠悠。不尽长江滚滚流。,古词,辛弃疾,《辛弃疾词全集》
138,瑞脑烟残，沈香火冷。,古词,李清照,《李清照诗文》
139,犹将歌扇向人遮。水晶山枕象牙床。彩云易散月长亏。几多深恨断人肠。罗衣消尽恁时香。闲愁也似月明多。直送凄凉到画屏。,古词,李清照,《李清照词全集》
