,text,tag,author,from_book
127,每个人都有想要忘却的回忆，那些旧旧的人、事、物，那些过去的情、念、忆，血淋淋的折射着飘忽的灵魂，旧伤口历历在目，它们终将愈合，却一生留在肉体上无法抹去，如果想要遗忘，最好的办法就是不要睁开眼睛。,回忆,赫尔曼·黑塞,《悉达多》
128,人生选择什么就必须承受什么，得到什么就会失去什么，这道理已没有什么疑惑的余地，只是在日复一日随着工作或行程不停变换的角色扮演中，自己这个角色反而少有上戏的机会；而在几乎无声也无观众的演出过程里，和自己对戏的另一个唯一的角色就叫回忆。,回忆,吴念真,《这些人，那些事》
129,"戏有时候会演得很长很长，从午夜一直到天际露出微光；因为""自己""在""回忆""的导引下经常意外地与遗忘多时的某个阶段的另一个""自己""再度重逢，于是，就像久别的老友偶然相遇一般，有更多的回忆被唤醒，一如梦境与梦境的连结，没有逻辑，无边无际。",回忆,吴念真,《这些人，那些事》
130,时间，磨钝了那些锐利的记忆的边缘。,回忆,卡勒德·胡赛尼,《灿烂千阳》
131,人会死，花会谢，看似有价值的东西实际上毫无意义。最终留下的是一个影像，模糊的影像，供我们回忆。,回忆,Ronni Kern,《风雨哈佛路》
132,The past is already written.,回忆,乔治·马丁,《冰与火之歌》
133,回忆如同用双手盛接雨水。,回忆,乔治·马丁,《冰与火之歌》
134,所谓回忆者，虽说可以使人欢欣，有时不免也使人寂寞，使精神的丝缕还牵着已逝的时光，又有什么意味呢，而我偏苦于不能全忘却，这不能全忘的一部分，到现在便成了呐喊的来由,回忆,鲁迅,《呐喊》
135,所为回忆者虽说可以使人欢欣，有时却不免使人寂寞，使精神的丝缕还牵挂着以逝的寂寞的时光又有什么意味呢？,回忆,鲁迅,《呐喊》
136,那时候外面灿烂的阳光，被藏蓝的窗帘吸引了，使它自己闪闪发亮。,回忆,余华,《在细雨中呼喊》
137,我开始喜欢行走，这是苏宇遗留给我的爱好，行走时思维的不断延伸，总能让我轻而易举的抵达过去，和昔日的苏宇相视而笑。,回忆,余华,《在细雨中呼喊》
138,回想中的往事已被抽去了当初的情绪，只剩下了外壳。,回忆,余华,《在细雨中呼喊》
139,张三丰瞧着郭襄的遗书，眼前似乎又看到了那个明慧潇洒的少女，可是，那已经是一百年前的事了。,回忆,金庸,《倚天屠龙记》
